Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
au,artificial intelligence use cases,ai for industry,ai use cases,industrial ai,Sub page,,70,61,0.00,0.00,0,Informational,"Image Pack, Video Carousel, People Also Ask, Short Videos, Video, Related Searches","1.00,0.81,0.81,0.81,0.81,0.45,0.63,0.45,0.63,0.45,0.63,0.45",,"""cloud.google.com"":""https://cloud.google.com/transform/101-real-world-generative-ai-use-cases-from-industry-leaders""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/mckinsey-digital/our-insights/the-economic-potential-of-generative-ai-the-next-productivity-frontier""
""ibm.com"":""https://www.ibm.com/think/topics/artificial-intelligence-business-use-cases""
""cio.com"":""https://www.cio.com/article/652775/12-most-popular-ai-use-cases-in-the-enterprise-today.html""
""gartner.com"":""https://www.gartner.com/en/topics/generative-ai""
""aws.amazon.com"":""https://aws.amazon.com/ai/use-cases/""
""cloud.google.com"":""https://cloud.google.com/use-cases/generative-ai""
""research.aimultiple.com"":""https://research.aimultiple.com/ai-usecases/""
""salesforce.com"":""https://www.salesforce.com/au/artificial-intelligence/use-cases/""
""coursera.org"":""https://www.coursera.org/articles/generative-ai-applications""","""ibm.com"":""https://www.ibm.com/think/topics/artificial-intelligence-business-use-cases""
""cloud.google.com"":""https://cloud.google.com/transform/101-real-world-generative-ai-use-cases-from-industry-leaders""
""tableau.com"":""https://www.tableau.com/data-insights/ai/examples""
""cio.com"":""https://www.cio.com/article/652775/12-most-popular-ai-use-cases-in-the-enterprise-today.html""
""aws.amazon.com"":""https://aws.amazon.com/ai/use-cases/""
""deloitte.com"":""https://www.deloitte.com/au/en/services/consulting/perspectives/10-use-cases-for-ai-across-industries.html""
""salesforce.com"":""https://www.salesforce.com/au/artificial-intelligence/use-cases/""
""research.aimultiple.com"":""https://research.aimultiple.com/ai-usecases/""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/mckinsey-digital/our-insights/the-economic-potential-of-generative-ai-the-next-productivity-frontier""
""simplilearn.com"":""https://www.simplilearn.com/tutorials/artificial-intelligence-tutorial/artificial-intelligence-applications"""
au,generative ai applications,ai for industry,ai use cases,industrial ai,Sub page,,40,81,0.00,0.00,0,Commercial,"Image Pack, People Also Ask, Carousel, Site Links, Reviews, Video, Related Searches","1.00,0.52,0.11,0.11,0.11,0.11,0.11,0.17,0.11,0.11,0.11,0.11",,"""cloud.google.com"":""https://cloud.google.com/transform/101-real-world-generative-ai-use-cases-from-industry-leaders""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/mckinsey-digital/our-insights/the-economic-potential-of-generative-ai-the-next-productivity-frontier""
""ibm.com"":""https://www.ibm.com/think/topics/artificial-intelligence-business-use-cases""
""cio.com"":""https://www.cio.com/article/652775/12-most-popular-ai-use-cases-in-the-enterprise-today.html""
""gartner.com"":""https://www.gartner.com/en/topics/generative-ai""
""aws.amazon.com"":""https://aws.amazon.com/ai/use-cases/""
""cloud.google.com"":""https://cloud.google.com/use-cases/generative-ai""
""research.aimultiple.com"":""https://research.aimultiple.com/ai-usecases/""
""salesforce.com"":""https://www.salesforce.com/au/artificial-intelligence/use-cases/""
""coursera.org"":""https://www.coursera.org/articles/generative-ai-applications""","""cloud.google.com"":""https://cloud.google.com/use-cases/generative-ai""
""gartner.com"":""https://www.gartner.com/en/topics/generative-ai""
""coursera.org"":""https://www.coursera.org/articles/generative-ai-applications""
""zapier.com"":""https://zapier.com/blog/generative-ai-tools/""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/mckinsey-digital/our-insights/the-economic-potential-of-generative-ai-the-next-productivity-frontier""
""gartner.com"":""https://www.gartner.com/reviews/market/generative-ai-apps""
""mckinsey.com"":""https://www.mckinsey.com/featured-insights/mckinsey-explainers/what-is-generative-ai""
""cloud.google.com"":""https://cloud.google.com/transform/101-real-world-generative-ai-use-cases-from-industry-leaders""
""techtarget.com"":""https://www.techtarget.com/searchenterpriseai/definition/generative-AI""
""aws.amazon.com"":""https://aws.amazon.com/ai/generative-ai/"""
au,artificial intelligence adoption,ai for industry,artificial intelligence adoption,industrial ai,Sub page,,50,49,0.00,0.00,0,Informational,"Top Stories, Image Pack, Video Carousel, People Also Ask, Short Videos, Video, Related Searches","0.07,0.07,0.07,0.34,0.34,0.42,0.07,0.07,0.42,0.07,0.07,0.07",,"""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""business.gov.au"":""https://business.gov.au/grants-and-programs/artificial-intelligence-ai-adopt-program""
""virtusa.com"":""https://www.virtusa.com/digital-themes/ai-adoption""
""industry.gov.au"":""https://www.industry.gov.au/news/exploring-ai-adoption-australian-businesses""
""architecture.digital.gov.au"":""https://architecture.digital.gov.au/adoption-artificial-intelligence-public-sector""
""blog.google"":""https://blog.google/intl/en-au/company-news/ai-adoption-in-australia-new-survey-reveals-increased-use-belief-in-potential/""
""aph.gov.au"":""https://www.aph.gov.au/Parliamentary_Business/Committees/Senate/Adopting_Artificial_Intelligence_AI""
""bcg.com"":""https://www.bcg.com/press/24october2024-ai-adoption-in-2024-74-of-companies-struggle-to-achieve-and-scale-value""
""pc.gov.au"":""https://www.pc.gov.au/research/supporting/adopting-artificial-intelligence/adopting-artificial-intelligence.pdf""","""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""business.gov.au"":""https://business.gov.au/grants-and-programs/artificial-intelligence-ai-adopt-program""
""architecture.digital.gov.au"":""https://architecture.digital.gov.au/adoption-artificial-intelligence-public-sector""
""aph.gov.au"":""https://www.aph.gov.au/Parliamentary_Business/Committees/Senate/Adopting_Artificial_Intelligence_AI""
""pc.gov.au"":""https://www.pc.gov.au/research/supporting/adopting-artificial-intelligence/adopting-artificial-intelligence.pdf""
""virtusa.com"":""https://www.virtusa.com/digital-themes/ai-adoption""
""pwc.com"":""https://www.pwc.com/il/en/mc/ai_adopion_study.pdf""
""sciencedirect.com"":""https://www.sciencedirect.com/science/article/pii/S000768132400051X""
""industry.gov.au"":""https://www.industry.gov.au/news/four-new-centres-help-australian-businesses-adopt-ai"""
au,ai adoption,ai for industry,artificial intelligence adoption,industrial ai,Sub page,,50,50,0.00,0.00,0,Informational,"Top Stories, People Also Ask, Video, Related Searches","0.14,0.14,0.14,0.78,0.64,0.78,0.14,0.14,0.78,0.07,0.14,0.28",,"""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""business.gov.au"":""https://business.gov.au/grants-and-programs/artificial-intelligence-ai-adopt-program""
""virtusa.com"":""https://www.virtusa.com/digital-themes/ai-adoption""
""industry.gov.au"":""https://www.industry.gov.au/news/exploring-ai-adoption-australian-businesses""
""architecture.digital.gov.au"":""https://architecture.digital.gov.au/adoption-artificial-intelligence-public-sector""
""blog.google"":""https://blog.google/intl/en-au/company-news/ai-adoption-in-australia-new-survey-reveals-increased-use-belief-in-potential/""
""aph.gov.au"":""https://www.aph.gov.au/Parliamentary_Business/Committees/Senate/Adopting_Artificial_Intelligence_AI""
""bcg.com"":""https://www.bcg.com/press/24october2024-ai-adoption-in-2024-74-of-companies-struggle-to-achieve-and-scale-value""
""pc.gov.au"":""https://www.pc.gov.au/research/supporting/adopting-artificial-intelligence/adopting-artificial-intelligence.pdf""","""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""industry.gov.au"":""https://www.industry.gov.au/news/exploring-ai-adoption-australian-businesses""
""business.gov.au"":""https://business.gov.au/grants-and-programs/artificial-intelligence-ai-adopt-program""
""blog.google"":""https://blog.google/intl/en-au/company-news/ai-adoption-in-australia-new-survey-reveals-increased-use-belief-in-potential/""
""bcg.com"":""https://www.bcg.com/press/24october2024-ai-adoption-in-2024-74-of-companies-struggle-to-achieve-and-scale-value""
""virtusa.com"":""https://www.virtusa.com/digital-themes/ai-adoption""
""exportfinance.gov.au"":""https://www.exportfinance.gov.au/resources/world-risk-developments/2023/may/australia-ai-adoption-creates-benefits-and-challenges-for-businesses/""
""aph.gov.au"":""https://www.aph.gov.au/Parliamentary_Business/Committees/Senate/Adopting_Artificial_Intelligence_AI/AdoptingAI""
""pwc.com"":""https://www.pwc.com/gx/en/issues/c-suite-insights/the-leadership-agenda/gen-AI-industry-adoption.html"""
au,new artificial intelligence,ai for industry,new artificial intelligence,industrial ai,Sub page,,260,84,0.00,0.00,0,"Informational, Transactional","Top Stories, Video Carousel, People Also Ask, Site Links, Reviews, Video, Related Searches","0.13,0.20,0.08,0.10,0.06,0.05,0.06,0.06,0.06,0.05,0.08,1.00",,"""artificialintelligence-news.com"":""https://www.artificialintelligence-news.com/""
""sciencedaily.com"":""https://www.sciencedaily.com/news/computers_math/artificial_intelligence/""
""devabit.com"":""https://devabit.com/blog/top-11-new-technologies-in-ai-exploring-the-latest-trends/""
""builtin.com"":""https://builtin.com/artificial-intelligence/artificial-intelligence-future""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""wsj.com"":""https://www.wsj.com/tech/ai""
""industry.gov.au"":""https://www.industry.gov.au/publications/list-critical-technologies-national-interest/ai-technologies""
""wired.com"":""https://www.wired.com/tag/artificial-intelligence/""
""techcrunch.com"":""https://techcrunch.com/category/artificial-intelligence/""","""devabit.com"":""https://devabit.com/blog/top-11-new-technologies-in-ai-exploring-the-latest-trends/""
""sciencedaily.com"":""https://www.sciencedaily.com/news/computers_math/artificial_intelligence/""
""artificialintelligence-news.com"":""https://www.artificialintelligence-news.com/""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""techcrunch.com"":""https://techcrunch.com/category/artificial-intelligence/""
""builtin.com"":""https://builtin.com/artificial-intelligence/artificial-intelligence-future""
""simplilearn.com"":""https://www.simplilearn.com/tutorials/artificial-intelligence-tutorial/artificial-intelligence-applications""
""explodingtopics.com"":""https://explodingtopics.com/blog/ai-statistics""
""theconversation.com"":""https://theconversation.com/ai-is-transforming-the-search-for-new-materials-that-can-help-create-the-technologies-of-the-future-249392""
""mygreatlearning.com"":""https://www.mygreatlearning.com/blog/top-artificial-intelligence-trends/"""
au,recent artificial intelligence,ai for industry,new artificial intelligence,industrial ai,Sub page,,70,89,0.00,0.00,0,Informational,"Top Stories, People Also Ask, Discussions And Forums, AI Overview, Site Links, Related Searches","0.77,1.00,0.77,1.00,0.77,0.77,0.77,0.77,0.77,0.55,0.77,0.77",,"""artificialintelligence-news.com"":""https://www.artificialintelligence-news.com/""
""sciencedaily.com"":""https://www.sciencedaily.com/news/computers_math/artificial_intelligence/""
""devabit.com"":""https://devabit.com/blog/top-11-new-technologies-in-ai-exploring-the-latest-trends/""
""builtin.com"":""https://builtin.com/artificial-intelligence/artificial-intelligence-future""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""wsj.com"":""https://www.wsj.com/tech/ai""
""industry.gov.au"":""https://www.industry.gov.au/publications/list-critical-technologies-national-interest/ai-technologies""
""wired.com"":""https://www.wired.com/tag/artificial-intelligence/""
""techcrunch.com"":""https://techcrunch.com/category/artificial-intelligence/""","""sciencedaily.com"":""https://www.sciencedaily.com/news/computers_math/artificial_intelligence/""
""artificialintelligence-news.com"":""https://www.artificialintelligence-news.com/""
""wsj.com"":""https://www.wsj.com/tech/ai""
""wired.com"":""https://www.wired.com/tag/artificial-intelligence/""
""nytimes.com"":""https://www.nytimes.com/spotlight/artificial-intelligence""
""theguardian.com"":""https://www.theguardian.com/technology/artificialintelligenceai""
""bbc.com"":""https://www.bbc.com/news/topics/ce1qrvleleqt""
""devabit.com"":""https://devabit.com/blog/top-11-new-technologies-in-ai-exploring-the-latest-trends/""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""news.mit.edu"":""https://news.mit.edu/topic/artificial-intelligence2"""
au,new ai technology,ai for industry,new artificial intelligence,industrial ai,Sub page,,40,76,0.00,0.00,0,Informational,"Top Stories, People Also Ask, Site Links, Reviews, Video, Related Searches","0.42,0.80,0.09,0.09,0.09,0.14,0.09,0.09,0.14,0.09,0.09,0.09",,"""artificialintelligence-news.com"":""https://www.artificialintelligence-news.com/""
""sciencedaily.com"":""https://www.sciencedaily.com/news/computers_math/artificial_intelligence/""
""devabit.com"":""https://devabit.com/blog/top-11-new-technologies-in-ai-exploring-the-latest-trends/""
""builtin.com"":""https://builtin.com/artificial-intelligence/artificial-intelligence-future""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai-in-2023-generative-ais-breakout-year""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""wsj.com"":""https://www.wsj.com/tech/ai""
""industry.gov.au"":""https://www.industry.gov.au/publications/list-critical-technologies-national-interest/ai-technologies""
""wired.com"":""https://www.wired.com/tag/artificial-intelligence/""
""techcrunch.com"":""https://techcrunch.com/category/artificial-intelligence/""","""devabit.com"":""https://devabit.com/blog/top-11-new-technologies-in-ai-exploring-the-latest-trends/""
""artificialintelligence-news.com"":""https://www.artificialintelligence-news.com/""
""mckinsey.com"":""https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai""
""industry.gov.au"":""https://www.industry.gov.au/publications/list-critical-technologies-national-interest/ai-technologies""
""today.ucsd.edu"":""https://today.ucsd.edu/story/7-ai-powered-technologies-you-should-know-about""
""sciencedaily.com"":""https://www.sciencedaily.com/news/computers_math/artificial_intelligence/""
""builtin.com"":""https://builtin.com/artificial-intelligence/artificial-intelligence-future""
""techtarget.com"":""https://www.techtarget.com/searchenterpriseai/tip/9-top-AI-and-machine-learning-trends""
""youtube.com"":""https://www.youtube.com/watch?v=g3-c8XZi7BY""
""ai.google"":""https://ai.google/"""
au,pdm maintenance,predictive maintenance,pdm maintenance,predictive maintenance,Pillar page,,140,39,0.00,0.00,0,Informational,"People Also Ask, AI Overview, Reviews, Video, Featured Snippet, Related Searches","0.66,0.80,0.80,1.00,0.66,0.66,0.66,0.80,1.00,0.42,0.42,0.42",,"""fiixsoftware.com"":""https://fiixsoftware.com/maintenance-strategies/predictive-maintenance/""
""sap.com"":""https://www.sap.com/australia/products/scm/apm/what-is-predictive-maintenance.html""
""en.wikipedia.org"":""https://en.wikipedia.org/wiki/Predictive_maintenance""
""ibm.com"":""https://www.ibm.com/think/topics/predictive-maintenance""
""upkeep.com"":""https://upkeep.com/learning/predictive-maintenance/""
""qad.com"":""https://www.qad.com/blog/2022/07/what-is-predictive-maintenance-pdm""
""safetyculture.com"":""https://safetyculture.com/topics/predictive-maintenance/""
""australianmining.com.au"":""https://www.australianmining.com.au/what-does-a-successful-predictive-maintenance-program-look-like/""
""geotab.com"":""https://www.geotab.com/blog/predictive-maintenance/""
""opentext.com"":""https://www.opentext.com/what-is/predictive-maintenance""","""upkeep.com"":""https://upkeep.com/learning/predictive-maintenance/""
""fiixsoftware.com"":""https://fiixsoftware.com/maintenance-strategies/predictive-maintenance/""
""qad.com"":""https://www.qad.com/blog/2022/07/what-is-predictive-maintenance-pdm""
""sap.com"":""https://www.sap.com/australia/products/scm/apm/what-is-predictive-maintenance.html""
""en.wikipedia.org"":""https://en.wikipedia.org/wiki/Predictive_maintenance""
""geotab.com"":""https://www.geotab.com/blog/predictive-maintenance/""
""ibm.com"":""https://www.ibm.com/think/topics/predictive-maintenance""
""getmaintainx.com"":""https://www.getmaintainx.com/learning-center/predictive-maintenance-quick-guide""
""upkeep.com"":""https://upkeep.com/learning/preventive-predictive/""
""facilio.com"":""https://facilio.com/blog/predictive-maintenance/"""
au,predictive maintenance,,pdm maintenance,predictive maintenance,Pillar page,,210,48,0.00,0.00,0,Informational,"People Also Ask, AI Overview, Knowledge Panel, Video, Featured Snippet, Image, Related Searches","0.53,0.53,0.66,0.53,0.35,0.66,0.82,0.53,0.66,0.28,0.28,0.35",,"""fiixsoftware.com"":""https://fiixsoftware.com/maintenance-strategies/predictive-maintenance/""
""sap.com"":""https://www.sap.com/australia/products/scm/apm/what-is-predictive-maintenance.html""
""en.wikipedia.org"":""https://en.wikipedia.org/wiki/Predictive_maintenance""
""ibm.com"":""https://www.ibm.com/think/topics/predictive-maintenance""
""upkeep.com"":""https://upkeep.com/learning/predictive-maintenance/""
""qad.com"":""https://www.qad.com/blog/2022/07/what-is-predictive-maintenance-pdm""
""safetyculture.com"":""https://safetyculture.com/topics/predictive-maintenance/""
""australianmining.com.au"":""https://www.australianmining.com.au/what-does-a-successful-predictive-maintenance-program-look-like/""
""geotab.com"":""https://www.geotab.com/blog/predictive-maintenance/""
""opentext.com"":""https://www.opentext.com/what-is/predictive-maintenance""","""ibm.com"":""https://www.ibm.com/think/topics/predictive-maintenance""
""sap.com"":""https://www.sap.com/australia/products/scm/apm/what-is-predictive-maintenance.html""
""en.wikipedia.org"":""https://en.wikipedia.org/wiki/Predictive_maintenance""
""fiixsoftware.com"":""https://fiixsoftware.com/maintenance-strategies/predictive-maintenance/""
""safetyculture.com"":""https://safetyculture.com/topics/predictive-maintenance/""
""australianmining.com.au"":""https://www.australianmining.com.au/what-does-a-successful-predictive-maintenance-program-look-like/""
""opentext.com"":""https://www.opentext.com/what-is/predictive-maintenance""
""c3.ai"":""https://c3.ai/glossary/artificial-intelligence/predictive-maintenance/""
""heavy.ai"":""https://www.heavy.ai/technical-glossary/predictive-maintenance""
""ibm.com"":""https://www.ibm.com/products/maximo/predictive-maintenance"""
us,future of predictive maintenance,,,,,,260,12,0.00,0.86,64400000,Informational,"Site Links, Video, Adwords Bottom, Video Carousel, Related Searches, AI Overview","0.81,0.54,0.35,1.00,1.00,0.22,0.66,0.43,0.43,0.29,0.18,0.18",20,,
us,vibration monitoring software,,,,,,110,19,10.79,0.06,31100000,Informational,"Site Links, Video, Video Carousel, Related Searches, AI Overview","0.26,0.42,0.34,0.19,0.34,0.42,0.34,1.00,0.80,0.65,0.53,0.42",20,,
us,best industrial condition monitoring systems,,,,,,90,11,0.00,0.00,251000000,Commercial,"AI Overview, Site Links, Video, Video Carousel","0.80,1.00,1.00,0.00,0.03,0.00,0.00,0.00,0.00",20,,
us,condition monitoring vibration,,,,,,70,9,6.93,0.27,25800000,Informational,"Related Searches, AI Overview, Site Links, Video, Adwords Bottom, Video Carousel","0.35,0.28,0.28,1.00,0.78,1.00,0.78,0.35,0.78,0.35,0.50,0.78",20,,
us,predictive maintenance oil and gas,,,,,,90,1,13.72,0.34,7850000,Informational,"Related Searches, AI Overview, Site Links, Video, Video Carousel","0.09,0.33,0.52,0.23,0.23,0.52,0.33,1.00,1.00,0.33,0.23,0.33",20,,
us,bearing vibration monitoring,,,,,,70,14,10.50,0.60,11000000,Informational,"Adwords Bottom, Video Carousel, Related Searches, Site Links, Video","0.07,0.15,0.07,0.15,0.11,0.15,0.19,0.53,0.53,0.53,0.53,0.42",20,,
us,importance of predictive maintenance,,,,,,70,27,0.00,0.07,68000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.11,0.11,0.11,0.11,0.17,0.52,0.23,0.82,0.82,1.00,0.23,0.41",20,,
us,predictive maintenance cost savings,,,,,,70,24,0.00,0.00,7390000,Informational,"Video, Related Searches, AI Overview","0.11,0.11,0.23,0.41,0.52,0.41,0.23,1.00,1.00,0.29,0.11,0.17",90,,
us,predictive maintenance oil analysis,,,,,,70,20,0.00,0.23,8710000,Navigational,"People Also Ask, Related Searches, Site Links, Video, Adwords Bottom, Video Carousel","0.11,0.17,0.23,0.29,0.41,0.41,0.29,0.82,1.00,0.52,0.82,0.41",20,,
us,what is vibration monitoring,,,,,,70,10,0.00,0.06,116000000,Informational,"Video Carousel, Related Searches, AI Overview, Site Links, Video","0.11,0.41,0.41,0.64,0.29,0.41,0.29,0.82,0.82,1.00,0.11,0.11",20,,
us,benefit of predictive maintenance,,,,,,50,27,0.00,0.04,84900000,Informational,"Site Links, People Also Ask, Related Searches, AI Overview","0.00,0.14,0.21,0.28,0.28,0.35,0.28,0.78,0.78,1.00,0.35,0.50",20,,
us,condition based monitoring companies,,,,,,50,21,0.00,0.12,696000000,Informational,"Adwords Bottom, Related Searches, Adwords Middle, AI Overview, Site Links, Video","0.07,0.11,0.07,0.07,0.11,0.15,0.07,0.34,0.42,0.42,0.42,0.42",20,,
